0,0,0,0,0.090059,0.119381
0.050042,0.003142,0,-0.003142,0.110432,0.144114
0.100083,0.00696,-1.2e-05,-0.00675,0.123988,0.161091
0.150125,0.011236,-4.1e-05,-0.010726,0.132958,0.172771
0.200167,0.015822,-9e-05,-0.014991,0.13885,0.180825
0.250209,0.020616,-0.000162,-0.019489,0.142679,0.18639
0.30025,0.025551,-0.000258,-0.024172,0.14513,0.190242
0.350292,0.03058,-0.00038,-0.029005,0.146661,0.19291
0.400334,0.035672,-0.000527,-0.033961,0.14758,0.194756
0.450375,0.040804,-0.000702,-0.039015,0.14809,0.196031
0.500417,0.045962,-0.000903,-0.044152,0.148328,0.196904
0.550459,0.051135,-0.001132,-0.049356,0.148384,0.197494
0.6005,0.056317,-0.001388,-0.054618,0.148317,0.197883
0.650542,0.061502,-0.001671,-0.059929,0.148166,0.198127
0.700584,0.066687,-0.001982,-0.065282,0.147956,0.198267
0.750626,0.07187,-0.002321,-0.070672,0.147704,0.19833
0.800667,0.077047,-0.002688,-0.076097,0.147418,0.198336
0.850709,0.082218,-0.003082,-0.081552,0.147106,0.198298
0.900751,0.087382,-0.003504,-0.087037,0.146771,0.198227
0.950792,0.092538,-0.003954,-0.09255,0.146415,0.198129
1.000834,0.097684,-0.004431,-0.098091,0.146041,0.198011
1.050876,0.10282,-0.004937,-0.103659,0.145647,0.197875
1.100917,0.107945,-0.00547,-0.109255,0.145235,0.197725
1.150959,0.113059,-0.006031,-0.114879,0.144804,0.197562
1.201001,0.11816,-0.00662,-0.120532,0.144355,0.197388
1.251043,0.123249,-0.007236,-0.126214,0.143887,0.197206
1.301084,0.128325,-0.00788,-0.131926,0.143399,0.197014
1.351126,0.133387,-0.008552,-0.137671,0.142893,0.196815
1.401168,0.138434,-0.009251,-0.143448,0.142367,0.19661
1.451209,0.143467,-0.009978,-0.14926,0.141821,0.196397
1.501251,0.148483,-0.010732,-0.155107,0.141257,0.196179
1.551293,0.153484,-0.011514,-0.160992,0.140672,0.195955
1.601334,0.158468,-0.012324,-0.166915,0.140068,0.195726
1.651376,0.163435,-0.01316,-0.172879,0.139444,0.195493
1.701418,0.168384,-0.014025,-0.178884,0.1388,0.195255
1.75146,0.173315,-0.014916,-0.184933,0.138136,0.195013
1.801501,0.178227,-0.015835,-0.191027,0.137453,0.194767
1.851543,0.18312,-0.016781,-0.197167,0.13675,0.194517
1.901585,0.187993,-0.017755,-0.203357,0.136028,0.194265
1.951626,0.192845,-0.018755,-0.209596,0.135286,0.19401
2.001668,0.197676,-0.019783,-0.215888,0.134524,0.193752
2.05171,0.202486,-0.020838,-0.222234,0.133743,0.193492
2.101751,0.207274,-0.02192,-0.228636,0.132943,0.19323
2.151793,0.212039,-0.023029,-0.235095,0.132124,0.192966
2.201835,0.216781,-0.024165,-0.241614,0.131285,0.192702
2.251877,0.2215,-0.025327,-0.248194,0.130427,0.192436
2.301918,0.226195,-0.026517,-0.254838,0.12955,0.19217
2.35196,0.230865,-0.027734,-0.261547,0.128655,0.191903
2.402002,0.235509,-0.028977,-0.268324,0.12774,0.191637
2.452043,0.240129,-0.030247,-0.27517,0.126807,0.191371
2.502085,0.244722,-0.031544,-0.282087,0.125856,0.191106
2.552127,0.249288,-0.032867,-0.289078,0.124886,0.190842
2.602168,0.253828,-0.034217,-0.296145,0.123898,0.19058
2.65221,0.258339,-0.035594,-0.30329,0.122892,0.19032
2.702252,0.262823,-0.036997,-0.310514,0.121868,0.190062
2.752294,0.267278,-0.038427,-0.31782,0.120827,0.189807
2.802335,0.271705,-0.039883,-0.325211,0.119768,0.189555
2.852377,0.276101,-0.041365,-0.332688,0.118691,0.189307
2.902419,0.280468,-0.042874,-0.340254,0.117597,0.189062
2.95246,0.284804,-0.044409,-0.347911,0.116487,0.188823
3.002502,0.289109,-0.045971,-0.355661,0.11536,0.188587
3.052544,0.293383,-0.047558,-0.363507,0.114216,0.188358
3.102585,0.297625,-0.049172,-0.371451,0.113056,0.188134
3.152627,0.301835,-0.050812,-0.379495,0.11188,0.187916
3.202669,0.306012,-0.052478,-0.387642,0.110688,0.187704
3.252711,0.310156,-0.054169,-0.395894,0.109481,0.1875
3.302752,0.314266,-0.055887,-0.404253,0.108259,0.187303
3.352794,0.318342,-0.057631,-0.412722,0.107022,0.187114
3.402836,0.322383,-0.059401,-0.421303,0.105771,0.186933
3.452877,0.32639,-0.061196,-0.429999,0.104505,0.186761
3.502919,0.330361,-0.063018,-0.438812,0.103226,0.186598
3.552961,0.334297,-0.064865,-0.447745,0.101934,0.186444
3.603003,0.338196,-0.066737,-0.456799,0.100629,0.1863
3.653044,0.342059,-0.068636,-0.465979,0.099311,0.186167
3.703086,0.345884,-0.07056,-0.475285,0.097982,0.186045
3.753128,0.349673,-0.072509,-0.48472,0.096641,0.185933
3.803169,0.353423,-0.074484,-0.494287,0.09529,0.185833
3.853211,0.357135,-0.076485,-0.503988,0.093928,0.185745
3.903253,0.360808,-0.078511,-0.513826,0.092557,0.185669
3.953294,0.364443,-0.080562,-0.523802,0.091177,0.185606
4.003336,0.368038,-0.082639,-0.533919,0.089788,0.185555
4.053378,0.371593,-0.08474,-0.54418,0.088393,0.185517
4.10342,0.375109,-0.086868,-0.554586,0.08699,0.185493
4.153461,0.378583,-0.08902,-0.56514,0.085582,0.185482
4.203503,0.382017,-0.091197,-0.575844,0.084169,0.185485
4.253545,0.385409,-0.0934,-0.586699,0.082751,0.185502
4.303586,0.38876,-0.095628,-0.597708,0.081331,0.185533
4.353628,0.392069,-0.09788,-0.608872,0.079908,0.185578
4.40367,0.395336,-0.100158,-0.620194,0.078485,0.185637
4.453711,0.39856,-0.10246,-0.631675,0.077061,0.185711
4.503753,0.401741,-0.104788,-0.643316,0.075639,0.185798
4.553795,0.404879,-0.10714,-0.655119,0.074219,0.1859
4.603837,0.407973,-0.109517,-0.667084,0.072803,0.186016
4.653878,0.411023,-0.111919,-0.679214,0.071392,0.186146
4.70392,0.414028,-0.114346,-0.691509,0.069988,0.186289
4.753962,0.41699,-0.116798,-0.70397,0.068592,0.186446
4.804003,0.419906,-0.119274,-0.716598,0.067205,0.186616
4.854045,0.422777,-0.121774,-0.729392,0.06583,0.186799
4.904087,0.425602,-0.1243,-0.742353,0.064467,0.186995
4.954128,0.428381,-0.12685,-0.755481,0.063119,0.187202
5.00417,0.431115,-0.129424,-0.768775,0.061788,0.18742
5.054212,0.433801,-0.132023,-0.782236,0.060474,0.187649
5.104254,0.436442,-0.134646,-0.795862,0.059181,0.187889
5.154295,0.439035,-0.137294,-0.809652,0.057909,0.188138
5.204337,0.44158,-0.139966,-0.823605,0.056661,0.188396
5.254379,0.444078,-0.142663,-0.837719,0.05544,0.188661
5.30442,0.446528,-0.145384,-0.851993,0.054246,0.188934
5.354462,0.44893,-0.148129,-0.866424,0.053083,0.189213
5.404504,0.451284,-0.150899,-0.881009,0.051952,0.189497
5.454545,0.453589,-0.153693,-0.895746,0.050855,0.189785
5.504587,0.455844,-0.15651,-0.910632,0.049795,0.190077
5.554629,0.458051,-0.159353,-0.925662,0.048773,0.190371
5.604671,0.460208,-0.162219,-0.940833,0.047792,0.190666
5.654712,0.462315,-0.165109,-0.956141,0.046855,0.190961
5.704754,0.464372,-0.168023,-0.971581,0.045962,0.191255
5.754796,0.466379,-0.170962,-0.987148,0.045117,0.191547
5.804837,0.468335,-0.173924,-1.002837,0.044321,0.191836
5.854879,0.470241,-0.17691,-1.018642,0.043576,0.192121
5.904921,0.472095,-0.17992,-1.034558,0.042884,0.1924
5.954962,0.473898,-0.182954,-1.050577,0.042248,0.192672
6.005004,0.47565,-0.186012,-1.066694,0.041668,0.192938
6.055046,0.47735,-0.189093,-1.082902,0.041147,0.193194
6.105088,0.478997,-0.192198,-1.099192,0.040686,0.193442
6.155129,0.480593,-0.195327,-1.115559,0.040287,0.193679
6.205171,0.482136,-0.198479,-1.131994,0.039951,0.193905
6.255213,0.483626,-0.201654,-1.148489,0.03968,0.19412
6.305254,0.485064,-0.204853,-1.165036,0.039473,0.194321
6.355296,0.486448,-0.208075,-1.181627,0.039333,0.19451
6.405338,0.487779,-0.211321,-1.198253,0.03926,0.194686
6.455379,0.489056,-0.214589,-1.214906,0.039255,0.194847
6.505421,0.49028,-0.217881,-1.231576,0.039318,0.194995
6.555463,0.491449,-0.221195,-1.248256,0.03945,0.195128
6.605505,0.492565,-0.224532,-1.264936,0.039651,0.195246
6.655546,0.493626,-0.227892,-1.281607,0.03992,0.19535
6.705588,0.494632,-0.231275,-1.29826,0.040258,0.195439
6.75563,0.495584,-0.23468,-1.314886,0.040665,0.195515
6.805671,0.49648,-0.238107,-1.331477,0.041139,0.195576
6.855713,0.497322,-0.241557,-1.348024,0.04168,0.195624
6.905755,0.498108,-0.245028,-1.364518,0.042288,0.195659
6.955796,0.498839,-0.248522,-1.380951,0.042961,0.195682
7.005838,0.499515,-0.252037,-1.397314,0.043699,0.195693
7.05588,0.500135,-0.255574,-1.413599,0.0445,0.195693
