0,0,0,0,0.090059,0.119381
0.050042,0.005236,0,-0.005236,0.090021,0.119494
0.100083,0.010474,-2.7e-05,-0.010499,0.089974,0.119551
0.150125,0.015712,-8.2e-05,-0.01578,0.089921,0.119575
0.200167,0.020948,-0.000165,-0.021076,0.089862,0.119577
0.250209,0.026183,-0.000275,-0.026382,0.089796,0.119564
0.30025,0.031415,-0.000413,-0.031698,0.089721,0.119541
0.350292,0.036644,-0.000579,-0.037023,0.089636,0.119509
0.400334,0.041869,-0.000773,-0.042357,0.08954,0.11947
0.450375,0.04709,-0.000994,-0.047702,0.089434,0.119425
0.500417,0.052305,-0.001243,-0.053057,0.089316,0.119375
0.550459,0.057515,-0.00152,-0.058425,0.089186,0.119319
0.6005,0.062719,-0.001824,-0.063806,0.089044,0.119258
0.650542,0.067916,-0.002156,-0.069201,0.088889,0.119192
0.700584,0.073106,-0.002516,-0.074612,0.088723,0.119121
0.750626,0.078287,-0.002903,-0.080041,0.088544,0.119046
0.800667,0.08346,-0.003318,-0.085488,0.088354,0.118967
0.850709,0.088624,-0.003761,-0.090954,0.088151,0.118883
0.900751,0.093779,-0.004231,-0.096442,0.087935,0.118795
0.950792,0.098923,-0.004728,-0.101953,0.087708,0.118703
1.000834,0.104057,-0.005254,-0.107488,0.087468,0.118607
1.050876,0.109179,-0.005806,-0.113048,0.087216,0.118507
1.100917,0.114289,-0.006387,-0.118636,0.086952,0.118402
1.150959,0.119387,-0.006994,-0.124252,0.086675,0.118295
1.201001,0.124472,-0.007629,-0.129899,0.086387,0.118183
1.251043,0.129543,-0.008292,-0.135576,0.086086,0.118068
1.301084,0.1346,-0.008982,-0.141288,0.085773,0.117949
1.351126,0.139642,-0.009699,-0.147033,0.085448,0.117827
1.401168,0.144669,-0.010443,-0.152815,0.085111,0.117702
1.451209,0.14968,-0.011215,-0.158635,0.084763,0.117574
1.501251,0.154675,-0.012014,-0.164494,0.084402,0.117443
1.551293,0.159653,-0.01284,-0.170394,0.084029,0.117309
1.601334,0.164614,-0.013694,-0.176337,0.083644,0.117172
1.651376,0.169556,-0.014575,-0.182324,0.083247,0.117033
1.701418,0.17448,-0.015483,-0.188358,0.082839,0.116892
1.75146,0.179385,-0.016418,-0.194438,0.082419,0.116748
1.801501,0.184271,-0.01738,-0.200569,0.081987,0.116602
1.851543,0.189136,-0.018369,-0.20675,0.081543,0.116454
1.901585,0.19398,-0.019385,-0.212984,0.081087,0.116305
1.951626,0.198804,-0.020428,-0.219273,0.08062,0.116154
2.001668,0.203605,-0.021498,-0.225618,0.080141,0.116002
2.05171,0.208384,-0.022595,-0.232022,0.079651,0.115848
2.101751,0.213141,-0.023719,-0.238486,0.079149,0.115694
2.151793,0.217874,-0.024869,-0.245012,0.078636,0.115539
2.201835,0.222584,-0.026047,-0.251601,0.078112,0.115383
2.251877,0.227269,-0.027251,-0.258257,0.077576,0.115226
2.301918,0.231929,-0.028482,-0.26498,0.077029,0.11507
2.35196,0.236564,-0.02974,-0.271773,0.07647,0.114914
2.402002,0.241173,-0.031024,-0.278638,0.075901,0.114758
2.452043,0.245755,-0.032335,-0.285577,0.07532,0.114602
2.502085,0.250311,-0.033673,-0.292592,0.074729,0.114447
2.552127,0.254839,-0.035037,-0.299684,0.074126,0.114293
2.602168,0.25934,-0.036428,-0.306857,0.073513,0.11414
2.65221,0.263812,-0.037845,-0.314111,0.07289,0.113989
2.702252,0.268256,-0.039288,-0.321451,0.072255,0.113839
2.752294,0.27267,-0.040758,-0.328876,0.07161,0.113691
2.802335,0.277054,-0.042254,-0.336391,0.070955,0.113545
2.852377,0.281408,-0.043777,-0.343996,0.070289,0.113402
2.902419,0.285731,-0.045326,-0.351695,0.069613,0.113261
2.95246,0.290023,-0.046901,-0.359489,0.068928,0.113123
3.002502,0.294283,-0.048502,-0.367381,0.068232,0.112988
3.052544,0.298512,-0.050129,-0.375373,0.067527,0.112857
3.102585,0.302707,-0.051782,-0.383468,0.066812,0.112729
3.152627,0.30687,-0.053462,-0.391667,0.066087,0.112605
3.202669,0.310999,-0.055167,-0.399974,0.065354,0.112486
3.252711,0.315094,-0.056898,-0.40839,0.064611,0.11237
3.302752,0.319154,-0.058655,-0.416919,0.063859,0.11226
3.352794,0.32318,-0.060438,-0.425562,0.063099,0.112154
3.402836,0.327171,-0.062247,-0.434322,0.06233,0.112054
3.452877,0.331126,-0.064081,-0.443201,0.061553,0.111959
3.502919,0.335044,-0.065942,-0.452202,0.060768,0.111869
3.552961,0.338926,-0.067827,-0.461327,0.059976,0.111786
3.603003,0.342772,-0.069739,-0.470579,0.059176,0.111709
3.653044,0.346579,-0.071676,-0.47996,0.058369,0.111638
3.703086,0.350349,-0.073638,-0.489472,0.057555,0.111574
3.753128,0.354081,-0.075626,-0.499118,0.056735,0.111516
3.803169,0.357774,-0.07764,-0.508901,0.055908,0.111466
3.853211,0.361428,-0.079678,-0.518822,0.055076,0.111423
3.903253,0.365043,-0.081742,-0.528884,0.054239,0.111387
3.953294,0.368618,-0.083832,-0.539089,0.053397,0.111358
4.003336,0.372153,-0.085946,-0.549439,0.05255,0.111338
4.053378,0.375647,-0.088086,-0.559937,0.051699,0.111325
4.10342,0.3791,-0.09025,-0.570584,0.050845,0.11132
4.153461,0.382512,-0.09244,-0.581383,0.049988,0.111324
4.203503,0.385882,-0.094655,-0.592336,0.049128,0.111335
4.253545,0.38921,-0.096894,-0.603445,0.048267,0.111355
4.303586,0.392496,-0.099159,-0.61471,0.047405,0.111383
4.353628,0.395739,-0.101448,-0.626135,0.046542,0.111419
4.40367,0.398939,-0.103763,-0.63772,0.04568,0.111463
4.453711,0.402095,-0.106102,-0.649467,0.044818,0.111516
4.503753,0.405208,-0.108465,-0.661378,0.043958,0.111577
4.553795,0.408277,-0.110853,-0.673452,0.043101,0.111646
4.603837,0.411301,-0.113266,-0.685693,0.042246,0.111723
4.653878,0.41428,-0.115704,-0.698099,0.041397,0.111808
4.70392,0.417214,-0.118166,-0.710673,0.040552,0.1119
4.753962,0.420103,-0.120652,-0.723414,0.039713,0.112
